"Plugin","Plugin Name","Family","Severity","IP Address","Protocol","Port","MAC Address","DNS Name","NetBIOS Name","Plugin Output","Synopsis","Description","Steps to Remediate","CVSS V2 Base Score","CVSS V3 Base Score","CVE","Cross References","First Discovered","Last Observed","Vuln Publication Date","Patch Publication Date"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","135","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 135/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","137","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 137/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","138","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 138/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","139","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 139/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","445","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 445/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","500","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 500/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","3389","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 3389/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","3389","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 3389/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","4500","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 4500/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","5353","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 5353/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","47001","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 47001/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","49664","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 49664/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","49665","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 49665/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","49666","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 49666/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","51221","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 51221/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 19, 2025 23:44:28 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","51678","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 51678/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Apr 1, 2025 02:09:02 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","52305","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 52305/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","52311","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 52311/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","53796","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 53796/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Apr 1, 2025 02:09:02 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","55333","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 55333/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","56131","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 56131/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","57950","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 57950/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 19, 2025 23:44:28 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","60074","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60074/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","60077","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60077/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","60080","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60080/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","60115","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60115/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","60141","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60141/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 5, 2025 00:05:46 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","60643","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60643/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Apr 1, 2025 03:59:54 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","60660","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 60660/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","61834","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 61834/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Apr 1, 2025 02:09:02 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","61880","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 61880/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","62084","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 62084/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 23, 2025 00:09:20 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","62770","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 62770/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 19, 2025 23:44:28 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","63082","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 63082/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Apr 1, 2025 02:09:02 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","63498","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 63498/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Apr 1, 2025 03:59:54 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","TCP","64040","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 64040/tcp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Apr 1, 2025 02:09:02 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"14272","Netstat Portscanner (SSH)","Port scanners","Info","159.142.124.16","UDP","64309","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Port 64309/udp was found to be open","Remote open ports can be enumerated via SSH.","Nessus was able to run 'netstat' on the remote host to enumerate the open ports. If 'netstat' is not available, the plugin will attempt to use 'ss'.

See the section 'plugins options' about configuring this plugin.

Note: This plugin will run on Windows (using netstat.exe) in the event that the target being scanned is localhost.","","","","","","Mar 19, 2025 23:44:28 EDT","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"17651","Microsoft Windows SMB : Obtains the Password Policy","Windows : User management","Info","159.142.124.16","TCP","445","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: The following password policy is defined on the remote host:

Minimum password len: 16
Password history len: 24
Maximum password age (d): No limit
Password must meet complexity requirements: Enabled
Minimum password age (d): 0
Forced logoff time (s): Not set
Locked account time (s): 1800
Time between failed logon (s): 1800
Number of invalid logon before locked out (s): 5","It is possible to retrieve the remote host's password policy using the supplied credentials.","Using the supplied credentials it was possible to extract the password policy for the remote Windows host. The password policy must conform to the Informational System Policy.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"19506","Nessus Scan Information","Settings","Info","159.142.124.16","TCP","0","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: Information about this scan : 

Nessus version : 10.7.3
Nessus build : R20013
Plugin feed version : 202503271626
Scanner edition used : Nessus
Scanner OS : WINDOWS
Scanner distribution : win-x86-64
Scan type : Windows Agent
Scan name : SecOps Automated Agent Vulnerability Scan 2
Scan policy used : GSA Standard Agent Vulnerability Profile
Scanner IP : 127.0.0.1
Ping RTT : Unavailable
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : yes
Patch management checks : None
Display superseded patches : no (supersedence plugin did not launch)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2025/3/28 20:56 Eastern Standard Time (UTC -04:00)
Scan duration : 1009 sec
Scan for malware : no","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management     checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"20094","VMware Virtual Machine Detection","General","Info","159.142.124.16","TCP","0","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: 
The remote host is a VMware virtual machine.","The remote host is a VMware virtual machine.","According to the MAC address of its network adapter, the remote host is a VMware virtual machine.","Since it is physically accessible through the network, ensure that its configuration matches your organization's security policy.","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
"24269","WMI Available","Windows","Info","159.142.124.16","TCP","445","00:50:56:bc:77:ba","e04bmm-ucmgt.ent.ds.gsa.gov","ent.ds.gsa.gov\E04BMM-UCMGT","Plugin Output: The remote host returned the following caption from Win32_OperatingSystem:

	Microsoft Windows Server 2022 Standard","WMI queries can be made against the remote host.","The supplied credentials can be used to make WMI (Windows Management Instrumentation) requests against the remote host over DCOM. 

These requests can be used to gather information about the remote host, such as its current state, network interface configuration, etc.","","","","","","Feb 5, 2025 06:06:35 EST","Apr 1, 2025 03:59:54 EDT","N/A","N/A"
